sumact,max,stdev,fivecount,log,state
3749,320,84.19241002,0,5.290459441,wake
3993,487,109.7006316,0,6.303304908,wake
4169,487,114.561171,0,6.438079309,wake
4194,487,113.7550627,0,6.541263545,wake
4478,487,111.5521872,0,6.541263545,wake
4603,487,110.0711675,0,5.820281566,wake
4841,487,110.4357818,0,6.375278408,wake
5033,487,99.93114296,0,6.768320996,wake
5194,487,100.662969,0,6.509388337,wake
5306,487,92.67703779,0,6.572154032,wake
5281,487,92.73705788,0,6.602118821,wake
5028,377,78.38722564,0,7.188264123,wake
5312,487,83.67047041,0,6.866468057,wake
5493,487,84.86964795,0,6.342334252,wake
5396,487,83.8447829,0,6.802118375,wake
5399,487,90.29944893,0,6.176149733,wake
5153,487,87.90476448,0,6.932245187,wake
5395,487,87.41447521,0,6.768320996,wake
5593,487,90.76140883,0,6.602118821,wake
5533,487,90.39779812,0,6.267858159,wake
5415,487,93.78287995,0,6.438079309,wake
5472,487,88.9283821,0,5.709530201,wake
5360,487,94.47957703,0,6.407171771,wake
5235,377,83.55784993,0,6.472270674,wake
5136,377,80.30602183,0,6.541263545,wake
5493,415,80.94477835,0,5.644390899,wake
5499,442,95.089056,0,6.342334252,wake
5611,442,97.41078947,0,6.733341277,wake
5543,442,94.66967634,0,6.899897354,wake
5725,442,95.21737036,0,6.209486153,wake
6062,590,116.8538974,1,6.105945474,wake
6288,590,121.9243911,1,6.303304908,wake
6491,590,130.54689,2,6.602118821,wake
6627,590,122.3713902,2,6.932245187,wake
6781,590,121.1548203,2,6.602118821,wake
6680,590,118.7105323,2,7.02827852,wake
6581,590,120.3505198,2,7.091309882,wake
6811,590,112.9598749,2,6.963579344,wake
7015,590,111.0461509,2,6.899897354,wake
7166,590,112.3000021,2,6.768320996,wake
6778,503,97.96474098,1,7.380122537,wake
7010,590,106.1256892,2,7.12249281,wake
6986,590,101.0679639,1,7.22059017,wake
7173,590,105.5592589,2,6.866468057,wake
7123,590,112.6812403,2,6.602118821,wake
6991,590,114.0249555,2,6.638354669,wake
7099,590,109.2160593,2,6.209486153,wake
6745,590,118.2195496,2,6.638354669,wake
6324,590,120.5065499,2,6.963579344,wake
5945,590,130.5629751,2,7.02827852,wake
5901,590,135.4905901,2,6.509388337,wake
5658,590,140.1565451,2,6.638354669,wake
5362,503,119.1899045,1,6.236441963,wake
5176,503,111.9431191,1,6.472270674,wake
5053,415,93.22364303,0,5.934473933,wake
4800,415,91.88610963,0,6.541263545,wake
4812,415,92.59389057,0,6.638354669,wake
4943,415,92.04318345,0,6.068904202,wake
5309,519,108.4604163,1,5.859812404,wake
5770,649,132.2209911,2,4.583518938,wake
6075,811,181.9203515,3,6.030437921,wake
6144,811,181.1048236,3,5.709530201,wake
6209,811,185.7765683,3,6.303304908,wake
6362,811,195.3866618,4,6.768320996,wake
6476,811,193.7899575,4,6.638354669,wake
6839,811,197.9758403,5,6.375278408,wake
6996,811,195.4009431,5,6.733341277,wake
6983,811,196.0062803,5,6.669880923,wake
6728,811,191.7893313,4,7.251903883,wake
6686,811,179.7747135,4,7.475432717,wake
6695,649,154.5126594,4,7.698268054,wake
7216,811,177.3080585,5,7.091309882,wake
7190,811,182.2798607,5,6.996452089,wake
6959,811,182.2900097,4,7.315358002,wake
7065,811,198.7879703,5,6.572154032,wake
6587,811,199.2205645,4,7.284134161,wake
6547,811,210.3145037,5,6.963579344,wake
6617,811,213.3189876,5,6.407171771,wake
6323,811,221.6632366,5,6.541263545,wake
6212,811,223.3948565,5,6.509388337,wake
5727,811,221.7043398,4,6.703782475,wake
5273,811,207.5102178,3,6.236441963,wake
4740,553,160.7377189,2,5.465908119,wake
4635,553,150.6340409,2,4.433987204,wake
4418,553,144.1646545,2,3.833213344,wake
3871,536,127.2101935,1,5.744932128,wake
3867,536,125.8941165,1,5.543294782,wake
3488,389,97.55916398,0,5.787491743,wake
3513,341,89.21106594,0,4.850147602,wake
3669,503,118.7577967,1,6.141663557,wake
4017,519,137.9688888,2,5.465908119,wake
4202,519,146.8260552,2,5.418840608,wake
3985,519,147.079198,2,6.176149733,wake
3699,519,150.7240146,2,6.638354669,wake
3795,519,152.9013221,2,6.141663557,wake
3914,519,149.7072063,2,5.644390899,wake
4178,519,153.7245837,2,6.472270674,wake
4605,519,164.4895568,2,6.209486153,wake
4547,519,160.0658049,2,6.831882477,wake
4503,519,147.8003963,1,7.22059017,wake
4805,503,144.5173412,1,7.251903883,wake
5114,519,154.9211474,2,7.059123196,wake
5568,519,154.5093155,2,6.176149733,wake
6071,519,140.5897951,2,2.791759469,wake
6216,519,145.8029492,2,5.290459441,wake
6004,519,153.9892544,2,5.418840608,wake
5630,519,158.6684924,2,7.02827852,wake
5454,519,161.3456361,2,7.188264123,wake
5585,519,173.2701579,2,6.267858159,wake
5437,519,177.7461405,2,6.472270674,wake
5001,519,181.2110057,2,6.899897354,wake
4521,519,173.9968801,1,6.963579344,wake
4108,487,169.2794956,0,6.669880923,wake
3559,487,158.4700663,0,7.02827852,wake
3408,487,164.6095814,0,6.963579344,wake
3713,487,170.8138223,0,5.369447852,wake
3622,487,173.2955911,0,5.859812404,wake
3668,487,172.3964423,0,1,wake
3311,487,166.2841945,0,5.33073334,wake
2950,415,148.2641626,0,5.369447852,wake
2803,415,149.5822914,0,4.465735903,wake
3006,456,164.5373167,0,4.850147602,wake
3034,456,162.3177806,0,2.945910149,sleep
3037,456,162.189234,0,2.386294361,sleep
3360,609,189.0121689,1,1,sleep
3121,609,179.9131669,1,1,sleep
2780,609,172.7849751,1,4.465735903,wake
2742,609,173.4861872,1,1,wake
2526,609,176.5993043,1,5.8978398,wake
2531,609,176.6150104,1,5.859812404,wake
2608,609,175.5641248,1,1,wake
2328,609,163.2661281,1,7.12249281,wake
2416,609,172.6019919,1,6.866468057,wake
2348,609,170.6691592,1,6.963579344,wake
2129,456,143.1263345,0,7.411818268,wake
2557,609,180.7946085,1,6.176149733,wake
2655,609,180.9004067,1,5.369447852,wake
2724,609,179.3020197,1,3.197224577,wake
2654,609,181.350345,1,4.850147602,wake
2701,609,179.9976323,1,1,wake
2543,609,182.8805361,1,4.17805383,wake
2184,609,182.8422818,1,6.541263545,wake
2422,609,184.548187,1,3.833213344,wake
1995,609,167.9032459,1,3.708050201,wake
1699,609,157.1543524,1,3.079441542,sleep
1336,609,140.6198692,1,1,sleep
851,255,67.26189043,0,1,sleep
890,255,71.61597321,0,1,sleep
1131,320,93.68633076,0,1,sleep
1524,402,119.870585,0,1,sleep
1715,402,124.97093,0,1,sleep
1885,402,124.9903615,0,1,sleep
2239,402,138.6518937,0,1,sleep
2220,402,139.988622,0,4.295836866,wake
2622,442,156.9316048,0,4.912023005,wake
2910,442,156.8558483,0,3.890371758,wake
3367,571,182.5377587,1,5.820281566,wake
3276,571,182.1960483,1,6.375278408,wake
3197,571,177.9241144,1,6.768320996,wake
3116,571,172.9576469,1,6.996452089,wake
3298,571,179.9976323,1,6.472270674,wake
3370,571,180.6307336,1,6.141663557,wake
3265,571,170.7391634,1,6.932245187,wake
3404,571,175.0042585,1,6.572154032,wake
3225,571,164.7481628,1,7.091309882,wake
3369,571,175.900134,1,6.602118821,wake
3078,442,151.0852645,0,7.34738921,wake
3630,571,174.0584056,1,1,wake
3483,571,178.846103,1,4.218875825,wake
3291,571,181.0552796,1,1,wake
2954,571,180.7089741,1,3.890371758,wake
2567,571,172.2727212,1,2.609437912,wake
2233,571,173.6491674,1,5.615120517,wake
2137,571,173.6867596,1,4.258096538,wake
1786,571,162.3974988,1,1,sleep
1536,571,157.7983795,1,1,sleep
1035,571,134.2568966,1,5.077537444,wake
823,571,124.3573959,1,1,sleep
252,101,24.98399488,0,1,sleep
253,101,24.96092184,0,1,sleep
268,101,25.55759136,0,1,sleep
707,442,96.9640827,0,1.693147181,sleep
1262,571,151.9414047,1,1,sleep
1793,571,183.2685124,2,1,sleep
1693,571,184.1394787,2,1,sleep
1655,571,184.8460492,2,3.564949357,sleep
1668,571,184.5905121,2,1,sleep
1669,571,184.569125,2,1,sleep
1609,571,185.3643645,2,1,wake
1609,571,185.3643645,2,1,wake
1569,571,185.9640134,2,4.688879454,wake
1168,571,165.8542964,2,7.091309882,wake
1210,536,148.9900924,1,7.34738921,wake
1260,571,154.452258,1,7.284134161,wake
1796,571,185.2572857,2,1,wake
1797,571,185.2343304,2,1,wake
1798,571,185.2113593,2,1,wake
1792,571,185.3354616,2,1,sleep
1821,571,184.76746,2,1,sleep
1821,571,184.76746,2,1,sleep
1820,571,184.7907826,2,1,sleep
1818,571,184.8373803,2,1,sleep
1608,571,185.2993717,2,6.141663557,wake
1321,571,167.3821689,2,3.833213344,wake
766,536,120.3617959,1,1,wake
230,171,37.32623232,0,1,sleep
230,171,37.32623232,0,1,sleep
221,171,37.41205561,0,3.079441542,sleep
201,171,37.19888631,0,4.33220451,wake
228,171,37.35409712,0,1,sleep
228,171,37.35409712,0,1,sleep
228,171,37.35409712,0,1,sleep
228,171,37.35409712,0,1,sleep
226,171,37.38168637,0,1,sleep
56,28,7.037992138,0,1,sleep
39,28,6.239276515,0,1,sleep
74,36,9.708857027,0,1,sleep
73,36,9.724294564,0,1,sleep
74,36,9.708857027,0,1,sleep
66,36,9.681351736,0,1,sleep
38,36,7.839764331,0,1,sleep
149,111,25.0617333,0,1,sleep
149,111,25.0617333,0,1,sleep
167,111,25.11468931,0,1,sleep
168,111,25.0998008,0,1,sleep
168,111,25.0998008,0,1,sleep
222,111,30.33244373,0,4.583518938,wake
761,503,111.2375408,1,1,sleep
943,503,115.3680652,1,1,sleep
1333,503,136.9761363,1,1,sleep
1596,503,142.7823519,1,1,sleep
1850,503,156.0384263,1,5.709530201,wake
2389,503,169.3611245,1,1,sleep
2890,519,189.3091324,2,3.890371758,wake
3668,761,229.4825338,3,1,wake
3734,761,227.4134163,3,1,wake
3724,761,227.5995021,3,5.49980967,wake
3339,761,214.6385334,2,7.22059017,wake
3623,761,228.6334663,3,6.209486153,wake
3707,761,221.6318161,3,6.963579344,wake
4441,761,239.8596713,4,6.572154032,wake
4716,761,235.4583979,4,6.899897354,wake
4653,761,233.1266976,4,7.059123196,wake
4451,761,231.9520373,3,7.251903883,wake
4210,609,208.0470185,3,7.634633358,wake
4887,761,239.4621354,4,5.189654742,wake
4873,761,239.944051,4,5.369447852,wake
4924,761,238.025969,4,4.33220451,wake
4869,761,239.9488041,4,1,wake
4076,761,240.0187294,3,6.669880923,wake
3607,761,224.1189204,2,7.411818268,wake
3458,761,237.9294713,3,6.932245187,wake
3576,761,241.418753,3,1,wake
3224,761,239.435298,3,1,wake
3076,761,233.1052593,3,1,wake
2796,761,218.2130348,2,1,sleep
2424,609,175.6426974,1,1,sleep
2612,609,177.8469781,1,1,sleep
2827,609,181.7439067,1,2.945910149,sleep
3221,609,189.5567135,1,1,sleep
3376,609,187.6429867,1,4.496507561,wake
3119,609,187.1728129,1,3.079441542,wake
2583,415,154.9416019,0,2.386294361,wake
2242,415,144.6080581,0,3.564949357,wake
1994,415,139.6178628,0,6.638354669,wake
2054,415,141.5809376,0,6.472270674,wake
1920,415,128.8229682,0,6.963579344,wake
2054,415,140.1508541,0,6.541263545,wake
2026,415,136.6746571,0,6.703782475,wake
1911,389,125.0867699,0,7.02827852,wake
2131,415,142.727229,0,6.236441963,wake
2344,415,141.1383988,0,3.079441542,wake
2250,415,143.7321417,0,5.234106505,wake
2270,415,143.4506552,0,4.80666249,wake
2292,415,142.8972658,0,3.995732274,wake
2283,415,143.229935,0,3.833213344,wake
2001,415,139.4324721,0,3.890371758,wake
1800,415,135.876835,0,1,sleep
1394,415,118.1928408,0,3.833213344,wake
1155,415,110.3775339,0,1,sleep
856,415,95.47193554,0,1,sleep
408,188,42.39642842,0,4.496507561,wake
253,69,18.12864085,0,1,sleep
260,69,18.27970511,0,2.386294361,sleep
217,45,13.11995935,0,1,sleep
192,33,10.7344572,0,1,sleep
191,33,10.60143746,0,1,sleep
155,33,10.46649985,0,3.944438979,sleep
167,33,10.4042116,0,1,sleep
174,33,10.24764781,0,1,sleep
157,33,10.19617108,0,1,sleep
170,33,10.17794067,0,1,sleep
182,33,10.03659969,0,1,sleep
130,23,8.176912911,0,3.944438979,wake
154,28,9.024041962,0,4.135494216,wake
157,28,9.255371671,0,3.995732274,wake
181,28,9.825864799,0,3.890371758,wake
267,69,16.09392077,0,1,sleep
257,69,16.29387849,0,3.397895273,sleep
266,69,16.39003762,0,2.945910149,sleep
397,124,28.86330674,0,1,sleep
477,124,33.14535089,0,3.63905733,sleep
529,124,33.1912926,0,3.48490665,sleep
541,124,32.83733357,0,1,sleep
513,124,33.30701342,0,4.33220451,wake
518,124,33.42803215,0,2.386294361,sleep
480,124,34.00630194,0,4.135494216,wake
478,124,33.67774452,0,5.234106505,wake
529,124,35.12494704,0,1,wake
526,124,35.10765756,0,4.17805383,wake
432,94,26.74616127,0,5.820281566,wake
456,124,31.45177715,0,5.543294782,wake
500,124,34.72552238,0,4.912023005,wake
537,124,35.06789333,0,1,sleep
532,124,35.1814345,0,1,sleep
538,124,34.98925005,0,1,sleep
506,124,35.54983089,0,2.386294361,sleep
501,124,35.2849624,0,5.158883083,wake
586,124,36.11911511,0,1,sleep
541,124,35.49352724,0,3.995732274,wake
567,124,35.00714213,0,3.833213344,wake
577,124,34.64190966,0,1,sleep
456,94,27.00211632,0,1,sleep
362,64,21.68848718,0,1,sleep
310,64,20.66374787,0,2.945910149,sleep
377,66,23.14838264,0,2.791759469,sleep
383,66,22.95191661,0,1,sleep
324,66,21.26163547,0,5.077537444,wake
345,66,22.28580586,0,4.80666249,wake
422,139,33.55727158,0,4.761200116,wake
617,177,47.68382974,0,4.17805383,wake
628,177,47.59191608,0,3.890371758,wake
633,177,47.46923816,0,1.693147181,sleep
646,177,47.14117602,0,1,sleep
679,177,46.71438037,0,2.386294361,sleep
616,177,46.46970339,0,5.189654742,wake
675,177,46.83405354,0,1,sleep
784,177,49.74166597,0,1,wake
818,177,49.39380142,0,3.397895273,wake
674,177,43.70000545,0,5.934473933,wake
591,139,38.18414031,0,6.176149733,wake
700,177,50.65306835,0,4.218875825,wake
707,177,50.49884487,0,2.791759469,wake
695,177,50.75224602,0,3.564949357,wake
743,177,51.19909783,0,4.583518938,wake
837,177,50.06524315,0,1,sleep
920,177,50.36826287,0,1,wake
759,177,48.18224332,0,5.744932128,wake
963,177,54.24876562,0,4.80666249,wake
983,177,53.62146869,0,4.761200116,wake
1065,177,51.83448935,0,1,sleep
932,177,48.52780254,0,1,sleep
744,134,39.13511394,0,3.48490665,wake
718,134,39.86931031,0,3.564949357,wake
684,134,38.65820926,0,5.290459441,wake
700,134,39.20374132,0,5.077537444,wake
657,134,37.79833708,0,5.465908119,wake
895,171,48.68005361,0,3.995732274,wake
924,171,48.87535166,0,5.8978398,wake
1054,171,53.18798647,0,3.890371758,wake
977,171,54.69243005,0,4.912023005,wake
978,171,54.93047554,0,2.791759469,sleep
983,171,54.73355374,0,1,sleep
984,171,54.6912111,0,1,sleep
941,171,55.94516873,0,4.465735903,wake
945,171,56.0660325,0,3.708050201,wake
866,171,56.62853058,0,4.044522438,wake
661,143,48.36178145,0,6.141663557,wake
602,171,50.76842851,0,5.96284463,wake
596,171,52.58276922,0,5.859812404,wake
592,171,52.06305701,0,1,wake
574,171,52.386385,0,1,sleep
524,171,52.44089644,0,1,sleep
523,171,52.45941742,0,1,sleep
553,171,52.2133444,0,1,sleep
591,171,51.87705246,0,1,sleep
586,171,51.86993808,0,1,sleep
569,171,52.20527249,0,2.386294361,sleep
561,171,52.2466677,0,1,sleep
469,143,42.48921432,0,1,sleep
325,129,32.48171647,0,1,sleep
197,79,19.54859634,0,1,sleep
197,79,19.54859634,0,1,sleep
192,79,19.6348815,0,2.609437912,sleep
165,79,18.93485071,0,4.465735903,wake
215,79,21.14924292,0,4.610917913,wake
314,90,27.55989149,0,4.295836866,wake
339,90,27.5123349,0,1.693147181,sleep
332,90,27.64528721,0,3.197224577,wake
258,90,23.65194042,0,5.369447852,wake
337,90,27.55989149,0,1,sleep
337,90,27.55989149,0,1,sleep
479,143,38.80801341,0,1,sleep
480,143,38.77922861,0,1,sleep
480,143,38.77922861,0,1,sleep
559,143,46.06460267,0,5.007333185,wake
498,143,44.41074516,0,5.49980967,wake
552,143,46.62525373,0,1,sleep
525,143,46.97552554,0,1,sleep
527,143,46.9285678,0,1,sleep
518,143,47.12359635,0,1,sleep
439,143,45.70109929,0,1,sleep
296,139,36.28209581,0,5.96284463,wake
438,143,45.72339195,0,1,wake
444,143,45.59965539,0,1,wake
305,143,36.89392775,0,5.934473933,wake
438,143,45.71792396,0,2.791759469,wake
388,143,45.15486579,0,1,sleep
299,143,42.18519262,0,1,sleep
313,143,42.12588843,0,2.386294361,sleep
344,143,41.99223284,0,1,sleep
344,143,41.99223284,0,1,sleep
344,143,41.99223284,0,1,sleep
685,341,82.10936377,0,1,sleep
939,402,113.2091617,0,2.609437912,sleep
1058,402,113.6351513,0,1,sleep
1486,428,139.5696617,0,1,sleep
1850,503,168.1454444,1,1,sleep
2153,503,173.6584634,1,1,sleep
2263,503,172.6745218,1,3.890371758,wake
2254,503,172.8960188,1,4.295836866,wake
2277,503,172.2804607,1,1,wake
2289,503,171.9223662,1,1,wake
1993,503,163.8971948,1,6.831882477,wake
2015,503,157.2598093,1,6.996452089,wake
2339,503,169.8800978,1,5.744932128,wake
2021,503,153.8219441,1,7.059123196,wake
1953,428,144.2768173,0,7.22059017,wake
2161,503,163.2929591,1,6.733341277,wake
2342,503,169.3105487,1,5.859812404,wake
2471,503,167.3912582,1,1,wake
2453,503,167.9722058,1,1,wake
2420,503,168.9842906,1,3.48490665,wake
2387,503,169.8214749,1,4.80666249,wake
2360,503,170.0216093,1,5.418840608,wake
2077,503,162.3766931,1,4.610917913,wake
1743,503,146.4250662,1,1,sleep
1621,503,147.4915655,1,2.945910149,sleep
1186,503,124.4767525,1,3.63905733,sleep
696,309,71.05933135,0,1,sleep
388,129,32.71638588,0,1,sleep
259,83,20.90534222,0,1,sleep
253,83,21.0368158,0,2.791759469,sleep
259,83,20.90534222,0,1,sleep
236,83,21.23418179,0,3.397895273,sleep
190,83,19.87832033,0,3.48490665,sleep
88,37,8.795561651,0,4.433987204,wake
83,31,7.684244859,0,1,sleep
83,31,7.684244859,0,1,sleep
76,31,7.697247498,0,1,sleep
62,31,7.35170858,0,1,sleep
61,31,7.368207122,0,1,sleep
61,31,7.368207122,0,1,sleep
61,31,7.368207122,0,1,sleep
55,31,7.358506577,0,1,sleep
55,31,7.358506577,0,1,sleep
44,31,7.119724446,0,1,sleep
31,31,6.764754597,0,1,sleep
1,1,0.21821789,0,1,sleep
1,1,0.21821789,0,1,sleep
1,1,0.21821789,0,1,sleep
1,1,0.21821789,0,1,sleep
1,1,0.21821789,0,1,sleep
1,1,0.21821789,0,1,sleep
1,1,0.21821789,0,1,sleep
1,1,0.21821789,0,1,sleep
1,1,0.21821789,0,1,sleep
1,1,0.21821789,0,1,sleep
1,1,0.21821789,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
87,87,18.98495645,0,1,sleep
87,87,18.98495645,0,1,sleep
142,87,21.94744806,0,1,sleep
142,87,21.94744806,0,1,sleep
162,87,22.07293106,0,1,sleep
162,87,22.07293106,0,1,sleep
200,87,22.94911556,0,1,sleep
339,139,36.25366977,0,1,sleep
346,139,36.12979248,0,1,sleep
363,139,35.93207878,0,1,sleep
287,139,32.19213154,0,5.465908119,wake
380,139,35.62148897,0,1,sleep
325,139,34.78450668,0,5.007333185,wake
380,139,35.62148897,0,1,sleep
360,139,35.83473973,0,3.995732274,wake
410,139,35.46070931,0,1,wake
403,139,35.3109318,0,4.63758616,wake
307,87,22.72768398,0,5.934473933,wake
439,139,35.29434057,0,2.945910149,wake
429,139,35.41690476,0,3.833213344,wake
435,139,35.36119746,0,3.397895273,sleep
485,139,35.30425578,0,2.791759469,sleep
432,139,32.01026621,0,1,sleep
439,139,31.82122682,0,1,sleep
418,139,31.01597131,0,1,sleep
589,201,50.26974855,0,4.401197382,wake
568,201,50.61469766,0,4.433987204,wake
594,201,50.36580473,0,2.609437912,sleep
561,201,50.56198459,0,1,sleep
422,201,43.76974384,0,1,sleep
415,201,43.90091658,0,1,sleep
353,201,43.8743878,0,4.80666249,wake
359,201,44.39358598,0,4.33220451,wake
374,201,44.49226792,0,2.945910149,wake
347,201,44.39101153,0,4.526360525,wake
180,45,14.75998451,0,6.303304908,wake
381,201,44.37824435,0,1,wake
351,201,44.46025512,0,1,wake
320,201,44.47685326,0,1,sleep
315,201,44.54772721,0,1,sleep
315,201,44.54772721,0,1,sleep
315,201,44.54772721,0,1,sleep
315,201,44.54772721,0,1,sleep
270,201,44.11268039,0,1,sleep
242,201,44.05521427,0,1,sleep
235,201,44.11759178,0,1,sleep
201,201,43.86179594,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
0,0,0,0,1,sleep
19,19,4.146139914,0,1,sleep
266,247,53.85195756,0,1,sleep
381,247,58.17326337,0,1,sleep
381,247,58.17326337,0,1,sleep
381,247,58.17326337,0,1,sleep
381,247,58.17326337,0,1,sleep
381,247,58.17326337,0,1,sleep
382,247,58.15807687,0,1,sleep
382,247,58.15807687,0,1,sleep
383,247,58.14284544,0,1,wake
364,247,58.27806906,0,3.944438979,wake
136,115,25.20638619,0,6.509388337,wake
268,247,53.82927156,0,5.744932128,wake
383,247,58.14284544,0,1,wake
383,247,58.14284544,0,1,sleep
383,247,58.14284544,0,1,sleep
383,247,58.14284544,0,1,sleep
382,247,58.15807687,0,1,sleep
383,247,58.14284544,0,1,sleep
382,247,58.15807687,0,1,sleep
383,247,58.14284544,0,1,sleep
383,247,58.14284544,0,1,sleep
364,247,58.27806906,0,1,sleep
117,115,25.07503027,0,1,sleep
59,57,12.42022161,0,1,sleep
59,57,12.42022161,0,1,sleep
59,57,12.42022161,0,1,sleep
72,57,12.59591771,0,1,sleep
72,57,12.59591771,0,1,sleep
71,57,12.607443,0,1,sleep
104,57,14.12967158,0,1,sleep
204,101,25.22527078,0,1,sleep
204,101,25.22527078,0,1,sleep
204,101,25.22527078,0,1,sleep
147,101,22.83637449,0,5.043051268,wake
242,101,25.84882792,0,1,sleep
