sumact,max,stdev,fivecount,log,state
1731.33333333,343.666666667,78.3985071665,0,5.03718614838,-1
1662.33333333,343.666666667,78.0977036971,0,4.52636052462,-1
1644.0,343.666666667,78.08224195,0,5.36097322548,-1
1678.0,343.666666667,80.1125696101,0,5.56086992709,-1
1704.0,343.666666667,79.828884457,0,5.39855593662,-1
1596.33333333,343.666666667,78.5677680725,0,5.43081679884,-1
1452.33333333,343.666666667,70.9840059488,0,4.81404259707,-1
1165.33333333,170.0,32.7199597676,0,4.54577861047,-1
1146.33333333,170.0,33.0477608524,0,4.28341434601,-1
1136.0,170.0,33.4280558907,0,4.72970144863,-1
1136.66666667,170.0,33.3304125704,0,4.43398720449,-1
1142.0,170.0,33.1195285987,0,4.4446824936,-1
1094.0,170.0,33.8828279774,0,4.95763351668,-1
1008.33333333,95.6666666667,20.7073460369,0,6.13579843705,-1
1419.33333333,357.0,74.1137942448,0,4.62877553005,-1
1596.33333333,357.0,87.4874261563,0,4.80666248977,-1
1587.66666667,357.0,87.4288039904,0,4.72970144863,-1
1961.0,461.666666667,121.550139893,0,4.82864139649,-1
1973.66666667,461.666666667,121.233726339,0,4.2708355638,-1
1960.33333333,461.666666667,121.553850718,0,4.82864139649,-1
1978.0,461.666666667,121.13608378,0,4.60186807713,-1
1973.66666667,461.666666667,121.232122448,0,4.43398720449,-1
2055.33333333,461.666666667,120.372591758,0,4.39002408107,-1
2017.33333333,461.666666667,121.157593381,0,5.18965474203,-1
1719.66666667,461.666666667,105.547952943,0,6.87773578178,-1
1676.33333333,461.666666667,112.34562836,0,6.63478960317,-1
2222.33333333,461.666666667,134.604714258,0,5.23892579103,-1
1813.66666667,373.0,107.558867849,0,7.13484312995,-1
2385.0,461.666666667,134.731549669,0,4.64631983969,-1
2356.66666667,461.666666667,135.560906088,0,4.7135720667,-1
2359.0,461.666666667,135.515230796,0,4.55534806149,-1
2506.0,461.666666667,135.519781254,0,4.45526460293,-1
2500.0,461.666666667,135.679617961,0,5.71252870431,-1
2582.0,461.666666667,134.140029891,0,4.39002408107,-1
2576.0,461.666666667,134.319147307,0,4.82136863716,-1
2531.33333333,461.666666667,135.572919133,0,4.90533401728,-1
2145.66666667,461.666666667,117.518302076,0,6.92157841964,-1
2237.0,461.666666667,126.052791914,0,4.35573500759,-1
2072.66666667,461.666666667,125.679791744,0,6.24526814546,-1
1809.66666667,373.0,96.9056596816,0,4.0122615755,-1
1845.33333333,373.0,96.4010993593,0,4.12089541651,-1
1738.33333333,373.0,94.1231659602,0,6.24526814546,-1
1818.0,373.0,96.8285508204,0,5.70350608671,-1
1997.0,373.0,95.5306316702,0,4.4446824936,-1
1920.33333333,373.0,96.3549764231,0,4.68051120444,-1
1949.33333333,373.0,95.4879061015,0,4.23212105162,-1
1791.66666667,373.0,85.7110440304,0,6.68584477397,-1
2052.0,373.0,96.0997332471,0,4.295836866,-1
1717.0,294.666666667,73.484929888,0,5.18965474203,-1
1944.66666667,294.666666667,77.2110109483,0,4.37872452581,-1
2915.33333333,1207.33333333,256.057103419,1,5.33510971489,-1
3940.33333333,1207.33333333,325.330240845,2,5.61512051684,-1
5213.0,1229.66666667,392.593501147,3,4.56482680544,-1
5142.0,1229.66666667,394.44687815,3,5.88027347624,-1
5970.66666667,1229.66666667,412.288605445,4,4.76120011569,-1
6610.33333333,1229.66666667,416.374261844,4,4.79173683955,-1
7115.0,1229.66666667,421.024472387,4,6.05836669692,-1
7473.0,1229.66666667,411.756246278,4,4.74557479779,-1
7192.0,1229.66666667,418.238363342,4,5.34380542185,-1
7071.0,1229.66666667,420.711517494,4,6.39211124584,-1
6062.66666667,1229.66666667,371.408593582,3,8.09616934977,-1
6206.66666667,1229.66666667,386.519315793,3,7.97541392746,-1
5993.33333333,1207.33333333,370.093706137,3,8.11449840893,-1
6997.66666667,1229.66666667,423.199825842,4,6.37063802813,-1
6356.0,1229.66666667,406.985339621,3,7.74562842947,-1
6601.66666667,1229.66666667,415.607358837,4,7.51075424929,-1
6672.0,1229.66666667,414.60214243,4,7.48819124649,-1
7132.0,1229.66666667,418.744914207,4,6.59222998875,-1
7211.0,1229.66666667,418.220559643,4,4.87812145375,-1
7245.0,1229.66666667,417.06217229,4,4.88499433304,-1
7244.33333333,1229.66666667,417.07256103,4,4.81404259707,-1
7058.66666666,1229.66666667,421.815197505,4,4.58351893846,-1
5886.33333333,1229.66666667,375.820360527,3,4.12089541651,-1
4800.33333333,1229.66666667,333.734140777,2,5.50718977763,-1
3649.66666666,850.333333333,243.53394644,1,4.36729582999,-1
3289.33333333,850.333333333,247.057413587,1,6.29497846528,-1
2560.33333333,672.333333333,191.210003944,0,5.58836306767,-1
1916.33333333,657.333333333,144.03132008,0,5.74782648639,-1
1389.0,268.333333333,63.1703667718,0,3.79320800944,-1
1089.33333333,199.333333333,43.8192596152,0,5.33946702026,-1
1079.0,199.333333333,44.0800138276,0,5.29045944115,-1
1126.66666667,199.333333333,43.8808330962,0,4.20545280454,-1
1115.66666667,199.333333333,44.0174808949,0,4.07577498123,-1
1072.0,199.333333333,44.8792559992,0,4.95124371858,-1
1116.0,199.333333333,43.9387922036,0,3.85263142991,-1
1064.0,199.333333333,43.3660133181,0,4.21887582487,-1
1069.66666667,199.333333333,43.1897131589,0,4.0122615755,-1
876.666666666,115.333333333,27.2039426803,0,4.81404259707,-1
878.999999999,115.333333333,25.9654838045,0,4.43398720449,-1
910.999999999,145.333333333,30.5749145023,0,4.36729582999,-1
943.666666666,145.333333333,30.1322306301,0,4.53611669956,-1
896.333333333,145.333333333,29.2850883918,0,4.87120101091,-1
922.666666666,145.333333333,29.7475711515,0,4.4446824936,-1
931.333333333,145.333333333,29.4967938352,0,4.12089541651,-1
940.333333333,145.333333333,29.3422966103,0,4.4657359028,-1
1024.0,150.0,37.4609638093,0,4.83586164446,-1
1752.0,729.0,152.351426455,1,4.40119738166,-1
1758.33333333,729.0,152.236789941,1,4.4446824936,-1
1796.0,729.0,152.156081101,1,5.45821577303,-1
1747.66666667,729.0,151.426231888,1,5.97902995468,-1
1921.33333333,729.0,151.391017606,1,4.99513791214,-1
1949.66666667,729.0,150.920531666,1,4.76120011569,-1
1949.0,729.0,150.810829681,1,5.4148164575,-1
1985.33333333,729.0,150.446981292,1,4.20545280454,-1
1966.66666667,729.0,150.832595806,1,4.68887945411,-1
1881.0,729.0,150.249908222,1,6.0106352941,-1
1304.0,150.0,38.86088334,0,7.59167373201,-1
2416.66666667,729.0,169.610531145,1,4.48635519,-1
2325.66666667,729.0,170.83276113,1,5.72738781871,-1
2389.33333333,729.0,170.217094498,1,5.02535169074,-1
2271.66666667,729.0,171.617229744,1,5.73327018862,-1
2281.0,729.0,170.920653642,1,4.82864139649,-1
2432.33333333,729.0,172.972047165,1,5.29501525768,-1
2477.0,729.0,172.109502795,1,4.2708355638,-1
2442.66666667,729.0,172.634375236,1,4.33220451018,-1
2444.66666667,729.0,172.574489706,1,4.85014760171,-1
2503.66666667,729.0,171.549647279,1,4.52636052462,-1
2248.0,729.0,160.524116766,1,7.1370068524,-1
2018.66666667,462.666666667,111.214581188,0,3.96183072188,-1
1987.66666667,462.666666667,112.1525487,0,4.63758615973,-1
2108.0,462.666666667,115.154837102,0,4.2708355638,-1
2040.66666667,462.666666667,116.390941756,0,5.46590811865,-1
1812.66666667,462.666666667,112.724416964,0,6.45103845357,-1
1992.33333333,462.666666667,116.878639632,0,4.70540875607,-1
1935.0,462.666666667,117.97295224,0,4.91202300543,-1
1966.33333333,462.666666667,117.281044446,0,4.82136863716,-1
1996.0,462.666666667,116.835082522,0,5.45434729625,-1
1760.33333333,462.666666667,104.488575614,0,6.77765232322,-1
2062.33333333,462.666666667,115.799466329,0,5.03128642625,-1
1752.66666667,323.0,79.6351036632,0,4.0122615755,-1
1588.66666667,323.0,73.158691759,0,6.40117475199,-1
1759.33333333,323.0,79.502573916,0,4.8985999851,-1
2103.33333333,352.666666667,97.0181322714,0,4.45526460293,-1
2060.33333333,352.666666667,97.771180333,0,4.50655789732,-1
1877.66666667,352.666666667,93.1157526214,0,4.23212105162,-1
1888.66666667,352.666666667,93.2545869619,0,4.97656152657,-1
1956.33333333,352.666666667,94.5070026241,0,5.58496747867,-1
2194.66666667,352.666666667,97.8814259448,0,4.87812145375,-1
2108.66666667,352.666666667,99.9531504013,0,5.23892579103,-1
1779.66666667,352.666666667,86.3872357317,0,5.7621739348,-1
1803.0,352.666666667,87.4507208171,0,5.03718614838,-1
1824.66666667,352.666666667,86.9358213687,0,4.59273559356,-1
1381.66666667,234.333333333,52.7400834481,0,6.86552332375,-1
1680.33333333,352.666666667,81.7366010896,0,4.82136863716,-1
1680.33333333,352.666666667,81.7651430889,0,4.74557479779,-1
1954.66666667,352.666666667,99.8959961806,0,5.37785126326,-1
1947.33333333,352.666666667,97.5790630462,0,6.08965183441,-1
1847.66666667,352.666666667,94.2600113275,0,6.45674460314,-1
2020.33333333,352.666666667,98.5011830832,0,4.04452243772,-1
1982.66666667,352.666666667,99.644418072,0,4.72970144863,-1
1975.33333333,352.666666667,99.52161234,0,3.96183072188,-1
1875.66666667,352.666666667,100.739790009,0,4.07577498123,-1
1765.0,352.666666667,102.655480219,0,5.5538768916,-1
1979.66666667,352.666666667,104.239394294,0,4.7135720667,-1
1719.66666667,345.0,85.4466912,0,4.34403896782,-1
1385.66666667,234.333333333,61.6065902129,0,6.84354441703,-1
1707.0,345.0,86.580680788,0,5.61181472871,-1
2003.0,345.0,97.7649270054,0,4.24519313319,-1
1840.0,345.0,98.2265683517,0,5.04888218814,-1
1663.0,345.0,92.4309094182,0,4.4446824936,-1
1657.66666667,345.0,92.5354357979,0,4.68051120444,-1
1708.0,345.0,91.6034327353,0,3.97892515524,-1
1735.0,345.0,90.8714162194,0,3.96183072188,-1
1720.33333333,345.0,90.211597232,0,6.28320372874,-1
1784.33333333,345.0,94.1354759413,0,5.38202663467,-1
1826.0,345.0,93.5263650122,0,4.34403896782,-1
1735.33333333,345.0,94.0480908166,0,5.78192069773,-1
1256.0,197.0,51.0897436357,0,6.7060022314,-1
1478.66666667,300.666666667,72.5923094153,0,4.43398720449,-1
1504.66666667,300.666666667,72.0151586042,0,4.4446824936,-1
1486.66666667,300.666666667,72.2600609059,0,4.17805383035,-1
1446.66666667,300.666666667,72.7925006313,0,5.27666611902,-1
1753.0,320.0,90.3313389343,0,4.82864139649,-1
1641.66666667,320.0,86.8989591453,0,6.21855239808,-1
1784.0,320.0,89.4804935736,0,4.73766961828,-1
1617.0,320.0,86.4685556206,0,4.43398720449,-1
1607.66666667,320.0,86.422819346,0,4.35573500759,-1
1603.33333333,320.0,86.4993562077,0,4.85014760171,-1
1505.66666667,320.0,86.6006097466,0,4.98279207632,-1
1235.66666667,320.0,69.22994046,0,4.95124371858,-1
1374.33333333,320.0,71.3233897535,0,4.4657359028,-1
1539.0,320.0,77.0505812015,0,4.6720723358,-1
1269.0,203.333333333,52.2549458433,0,6.76832099579,-1
1487.0,320.0,77.8773659479,0,4.85014760171,-1
1700.33333333,320.0,84.3105967217,0,3.94443897917,-1
1542.33333333,320.0,81.6002677918,0,3.94443897917,-1
1498.66666667,320.0,82.3696212043,0,5.22439769047,-1
1524.66666667,320.0,82.106409213,0,4.74557479779,-1
1783.66666667,320.0,91.9476674254,0,4.34403896782,-1
1763.0,320.0,92.4823277842,0,4.36729582999,-1
1611.0,320.0,92.6122313565,0,6.00841059908,-1
1564.66666667,320.0,89.559826004,0,6.3148466685,-1
1730.33333333,320.0,93.3769314272,0,4.54577861047,-1
1737.66666667,320.0,93.1076381138,0,3.83321334406,-1
1236.0,273.666666667,67.0295599327,0,6.44385967184,-1
1821.66666667,428.0,109.170351325,0,4.28341434601,-1
1913.66666667,428.0,108.97270179,0,4.86423234159,-1
1935.66666667,428.0,108.399857475,0,4.43398720449,-1
1687.0,428.0,100.794620668,0,6.61191082079,-1
1930.66666667,428.0,108.428349053,0,4.295836866,-1
2169.66666667,428.0,113.333503735,0,4.10608033072,-1
2155.33333333,428.0,113.720803567,0,5.08317126162,-1
2062.66666667,428.0,113.633540302,0,4.36729582999,-1
2172.33333333,428.0,120.987617977,0,4.36729582999,-1
2190.66666667,428.0,120.56830596,0,4.48635519,-1
1974.0,313.0,97.3608408619,0,7.05912319558,-1
2075.33333333,428.0,119.086598698,0,5.88280192259,-1
2462.33333333,428.0,124.452083808,0,4.19184715248,-1
2417.0,428.0,125.769813675,0,5.13249632819,-1
2470.0,428.0,124.323247389,0,4.6720723358,-1
2048.33333333,428.0,114.713918374,0,6.57088580119,-1
2251.0,428.0,119.924447115,0,4.94481282825,-1
2491.33333333,428.0,120.687424769,0,4.28341434601,-1
2190.66666667,428.0,113.927631815,0,6.74620319054,-1
2454.66666667,428.0,121.748298338,0,5.03718614838,-1
2574.33333333,428.0,125.425759571,0,6.27641253116,-1
2763.33333333,428.0,123.772861177,0,4.60186807713,-1
2182.33333333,313.0,95.2056782132,0,6.72358510195,-1
2787.66666667,471.666666667,129.43625221,0,4.69717825693,-1
2809.66666667,471.666666667,128.649458098,0,5.11087386417,-1
2752.33333333,471.666666667,130.524523837,0,5.3219227106,-1
2805.33333333,471.666666667,128.794060628,0,3.92673940207,-1
2355.33333333,471.666666667,126.138002867,0,6.47086913175,-1
2580.33333333,471.666666667,127.314722732,0,4.80666248977,-1
2637.33333333,471.666666667,125.631025218,0,4.60186807713,-1
2113.66666667,471.666666667,113.222469118,0,6.66180240242,-1
2314.0,471.666666667,120.578999988,0,5.13782967416,-1
2158.0,471.666666667,119.336878107,0,5.75645963353,-1
1999.0,306.0,89.5289879455,0,7.15627252141,-1
2330.0,471.666666667,116.275261806,0,5.20469261939,-1
2391.33333333,471.666666667,114.458263921,0,3.96183072188,-1
2925.0,611.0,157.418736909,0,4.57421654579,-1
3093.66666667,611.0,158.029585001,0,4.45526460293,-1
3511.33333333,611.0,173.276416174,0,5.43081679884,-1
3325.66666667,611.0,174.315133045,0,5.3219227106,-1
3405.66666667,611.0,172.074906785,0,4.69717825693,-1
3653.66666667,611.0,170.945393367,0,4.4657359028,-1
3371.0,611.0,172.186190291,0,5.5361773145,-1
3220.33333333,611.0,172.252188381,0,6.45103845357,-1
3171.0,611.0,173.148459101,0,6.44817312209,-1
2918.66666667,611.0,158.596149463,0,4.98898404656,-1
2321.0,488.666666667,117.893340281,0,7.41509695917,-1
2798.33333333,611.0,156.963828273,0,6.48063892334,-1
2560.0,611.0,136.604259851,0,7.19168059378,-1
3188.66666667,611.0,155.444367292,0,4.76892216179,-1
3148.33333333,611.0,156.574579488,0,5.49980967033,-1
2927.0,611.0,155.247482918,0,6.62160786647,-1
3130.33333333,611.0,157.297793269,0,5.19469253606,-1
3155.66666667,611.0,156.492158804,0,4.94481282825,-1
3087.0,611.0,158.32147324,0,5.19469253606,-1
2929.66666667,611.0,157.69505097,0,4.7135720667,-1
2918.66666667,611.0,156.546779526,0,4.2708355638,-1
2794.0,611.0,159.194579951,0,5.83363289878,-1
2315.0,488.666666667,115.430938605,0,4.82864139649,-1
1996.0,488.666666667,109.170319823,0,6.37063802813,-1
1737.33333333,276.333333333,68.8161495135,0,5.50350653221,-1
1793.66666667,276.333333333,67.9571682722,0,4.69717825693,-1
1819.33333333,276.333333333,67.9050730196,0,4.51650822817,-1
1616.33333333,215.0,52.5190869814,0,4.75341797525,-1
1607.66666667,215.0,52.5932329122,0,4.6720723358,-1
1624.0,215.0,52.6273059669,0,4.91866754815,-1
1517.66666667,215.0,44.8643163138,0,6.33110718937,-1
1762.33333333,215.0,51.8854405571,0,4.35573500759,-1
1807.0,215.0,51.2842065482,0,4.95763351668,-1
1700.33333333,215.0,51.2221636883,0,5.49980967033,-1
1676.66666667,215.0,51.2775258382,0,5.65712992492,-1
1569.0,206.666666667,41.4131334126,0,4.90533401728,-1
1471.66666667,206.666666667,40.9625716372,0,5.69134788223,-1
1503.66666667,206.666666667,41.584668522,0,5.41077604796,-1
1563.33333333,206.666666667,40.5173945271,0,4.99513791214,-1
1776.0,280.0,60.1275628105,0,5.36944785247,-1
1762.33333333,280.0,59.0502521175,0,5.75645963353,-1
1750.33333333,280.0,60.0141165052,0,5.67904003456,-1
1642.33333333,280.0,53.2634413073,0,5.55036194949,-1
1695.66666667,280.0,52.5011010214,0,5.03718614838,-1
1689.66666667,280.0,52.8654976952,0,4.62877553005,-1
1625.66666667,280.0,53.9668524561,0,4.94481282825,-1
1547.66666667,280.0,54.614396226,0,4.95763351668,-1
1563.0,280.0,54.3013344278,0,4.82136863716,-1
1499.0,280.0,54.0473337521,0,5.17950237056,-1
1420.66666667,218.666666667,42.5546023351,0,6.63478960317,-1
1857.33333333,280.0,75.7004574574,0,5.14313472639,-1
1843.66666667,280.0,75.7930278376,0,4.39002408107,-1
1975.66666667,304.333333333,90.4187729255,0,5.45046379623,-1
1951.66666667,304.333333333,90.4362033607,0,4.78418963392,-1
1932.0,304.333333333,90.2333394902,0,4.30810695859,-1
1967.66666667,304.333333333,90.3268696803,0,4.68887945411,-1
1997.33333333,304.333333333,89.4529257538,0,4.33220451018,-1
1961.66666667,304.333333333,90.4486290518,0,5.06617368525,-1
2198.66666667,304.333333333,100.141838563,0,5.1692458704,-1
2143.66666667,304.333333333,96.7342237934,0,6.38754850028,-1
2043.0,304.333333333,93.8323733352,0,6.61312810639,-1
2042.33333333,304.333333333,93.0767845958,0,4.4657359028,-1
1726.0,295.666666667,82.105797023,0,6.71812359193,-1
2023.0,304.333333333,93.7867557577,0,4.73766961828,-1
1966.33333333,304.333333333,94.8054677726,0,5.06617368525,-1
1903.0,304.333333333,95.5562246193,0,5.65396035016,-1
2135.33333333,304.333333333,97.2774083737,0,5.01337549969,-1
2256.0,304.333333333,96.5253647067,0,4.83586164446,-1
2011.66666667,304.333333333,86.8993335987,0,6.68923269364,-1
2139.33333333,304.333333333,97.4953831494,0,5.97443224543,-1
2471.33333333,304.333333333,101.868841392,0,3.99573227355,-1
2565.0,329.666666667,110.669054765,0,4.61988658263,-1
2344.0,329.666666667,105.776351364,0,3.94443897917,-1
2374.33333333,329.666666667,105.770433752,0,5.16407790024,-1
2147.0,329.666666667,96.3124627253,0,4.81404259707,-1
2256.0,329.666666667,94.8422750828,0,4.30810695859,-1
2054.66666667,329.666666667,93.8207285228,0,6.34710753072,-1
2042.66666667,329.666666667,97.3811879534,0,6.02168513029,-1
2166.66666667,329.666666667,96.7830689422,0,4.49650756147,-1
2155.0,329.666666667,97.1601361851,0,4.55534806149,-1
1754.66666667,329.666666667,77.6749876325,0,6.6058020663,-1
1982.0,429.666666667,102.27562356,0,6.79808204296,-1
2303.66666667,429.666666667,112.431455897,0,4.54577861047,-1
2282.33333333,429.666666667,112.608243047,0,5.67904003456,-1
2353.0,429.666666667,111.238746533,0,5.06044301055,-1
2258.0,429.666666667,112.214554979,0,5.89034912822,-1
2362.0,429.666666667,110.941104066,0,4.68051120444,-1
2387.0,429.666666667,110.084058792,0,4.54577861047,-1
2217.33333333,429.666666667,108.94758703,0,5.10539439841,-1
2124.33333333,429.666666667,108.893047378,0,4.60186807713,-1
2138.33333333,429.666666667,108.951651818,0,5.88532399202,-1
1837.0,329.666666667,79.7141121919,0,7.06300971427,-1
2002.0,429.666666667,102.051675363,0,4.84303013394,-1
1665.66666667,429.666666667,87.7156058706,0,5.48863636973,-1
1891.66666667,429.666666667,90.9722121654,0,4.68887945411,-1
1854.66666667,429.666666667,91.0458661086,0,4.79173683955,-1
2184.33333333,429.666666667,113.426994445,0,5.02535169074,-1
2139.33333333,429.666666667,113.154539173,0,4.85721476893,-1
2140.0,429.666666667,113.077512395,0,5.19469253606,-1
2196.0,429.666666667,111.724071954,0,4.54577861047,-1
2092.66666667,429.666666667,112.290767217,0,5.96051090692,-1
2677.33333333,509.666666667,140.923723224,0,4.43398720449,-1
3270.33333333,748.333333333,196.185474008,1,4.98898404656,-1
3149.66666667,748.333333333,188.173043181,1,4.57421654579,-1
3236.33333333,748.333333333,191.285863256,1,6.35501271023,-1
4902.66666667,1618.66666667,369.95411842,2,5.31748811354,-1
5788.66666667,1618.66666667,429.775516031,3,6.98979649001,-1
6488.0,1618.66666667,425.206345799,3,5.373658385,-1
7047.33333333,1618.66666667,424.826747756,3,5.08317126162,-1
7864.0,1618.66666667,434.360981103,4,5.07753744391,-1
8514.0,1618.66666667,434.943139871,5,5.17950237056,-1
8136.0,1618.66666667,437.990767823,5,7.23375691726,-1
8434.33333333,1618.66666667,432.588987695,4,7.61784851151,-1
9460.66666667,1618.66666667,430.246255314,5,6.67217713524,-1
9734.0,1618.66666667,421.782020736,5,6.73441944412,-1
8865.0,1250.33333333,318.477237481,4,8.38935804407,-1
9522.33333334,1618.66666667,368.484393358,4,8.13116546141,-1
10821.0,1618.66666667,395.915483205,5,7.04894698252,-1
10273.6666667,1618.66666667,409.325465904,5,7.38912147277,-1
9968.0,1618.66666667,403.084813243,4,7.76118689189,-1
10072.0,1618.66666667,410.545548775,4,7.58294807389,-1
10649.6666667,1618.66666667,406.800489951,5,5.61512051684,-1
10014.6666667,1618.66666667,417.05213281,5,7.52160248191,-1
9592.66666667,1618.66666667,431.005162075,5,7.39637394528,-1
9142.0,1618.66666667,435.842759618,4,6.84643877506,-1
8792.33333333,1618.66666667,442.238227357,4,7.16541785423,-1
8487.33333333,1618.66666667,449.639987089,4,7.21594054366,-1
6840.66666666,1250.33333333,358.966895792,3,7.30444880242,-1
6281.0,863.666666667,290.70288656,2,4.16406758837,-1
5857.0,863.666666667,296.21462082,2,4.73766961828,-1
5316.0,863.666666667,290.752903328,2,4.10608033072,-1
