time,mstime,acc_x,acc_y,acc_z
2017-02-20 08:00:00,1487552400000,-0.5,-0.6,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.6,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.6,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.6,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.6,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.6,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.6,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.5,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.6,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.6,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.5,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.5,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.6,-0.4,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.6
2017-02-20 08:00:00,1487552400000,-0.5,-0.5,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:00:00,1487552400000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.5,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.6,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.6
2017-02-20 08:01:00,1487552460000,-0.4,-0.4,-0.8
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.6
2017-02-20 08:01:00,1487552460000,-0.3,-0.4,-0.9
2017-02-20 08:01:00,1487552460000,-0.2,-0.4,-0.8
2017-02-20 08:01:00,1487552460000,-0.3,-0.4,-0.8
2017-02-20 08:01:00,1487552460000,-0.5,-0.5,-0.6
2017-02-20 08:01:00,1487552460000,-0.3,-0.5,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.5,-0.7
2017-02-20 08:01:00,1487552460000,-0.4,-0.5,-0.7
2017-02-20 08:01:00,1487552460000,-0.3,-0.4,-0.8
2017-02-20 08:01:00,1487552460000,-0.4,-0.4,-0.8
2017-02-20 08:01:00,1487552460000,-0.4,-0.4,-0.8
2017-02-20 08:01:00,1487552460000,-0.4,-0.4,-0.8
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.4,-0.4,-0.8
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.4,-0.7
2017-02-20 08:01:00,1487552460000,-0.6,-0.3,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.3,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.3,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.3,-0.8
2017-02-20 08:01:00,1487552460000,-0.6,-0.3,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.3,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.3,-0.8
2017-02-20 08:01:00,1487552460000,-0.5,-0.3,-0.7
2017-02-20 08:01:00,1487552460000,-0.6,-0.3,-0.7
2017-02-20 08:01:00,1487552460000,-0.5,-0.3,-0.7
2017-02-20 08:01:00,1487552460000,-0.6,-0.3,-0.7
2017-02-20 08:02:00,1487552520000,-0.6,-0.3,-0.7
2017-02-20 08:02:00,1487552520000,-0.6,-0.3,-0.7
2017-02-20 08:02:00,1487552520000,-0.6,-0.3,-0.7
2017-02-20 08:02:00,1487552520000,-0.6,-0.3,-0.7
2017-02-20 08:02:00,1487552520000,-0.6,-0.3,-0.7
2017-02-20 08:02:00,1487552520000,-0.5,-0.3,-0.7
2017-02-20 08:02:00,1487552520000,-0.6,-0.2,-0.7
2017-02-20 08:02:00,1487552520000,-0.6,-0.3,-0.7
2017-02-20 08:02:00,1487552520000,-0.4,-0.5,-0.7
2017-02-20 08:02:00,1487552520000,-0.5,-0.5,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.6,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.5,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.5,-0.6
2017-02-20 08:02:00,1487552520000,-0.6,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.5,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.4,-0.5,-0.6
2017-02-20 08:02:00,1487552520000,-0.6,-0.5,-0.6
2017-02-20 08:02:00,1487552520000,-0.6,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.6,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.6,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.6,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.6,-0.6,-0.6
2017-02-20 08:02:00,1487552520000,-0.5,-0.5,-0.6
2017-02-20 08:02:00,1487552520000,-0.4,-0.7,-0.6
2017-02-20 08:02:00,1487552520000,+0.8,+0.1,-0.7
2017-02-20 08:02:00,1487552520000,+0.6,-0.1,-0.7
2017-02-20 08:02:00,1487552520000,+0.6,-0.1,-0.8
2017-02-20 08:02:00,1487552520000,-0.8,+0.1,-1.1
2017-02-20 08:02:00,1487552520000,-0.9,+0.3,-0.2
2017-02-20 08:02:00,1487552520000,-0.3,+0.8,-0.2
2017-02-20 08:02:00,1487552520000,-0.4,+0.8,+0.0
2017-02-20 08:02:00,1487552520000,+0.2,-0.7,-0.5
2017-02-20 08:02:00,1487552520000,-0.5,-0.8,+0.2
2017-02-20 08:02:00,1487552520000,+0.2,-0.8,+0.3
2017-02-20 08:02:00,1487552520000,-0.3,+1.0,+0.2
2017-02-20 08:02:00,1487552520000,-0.5,+1.0,+0.1
2017-02-20 08:03:00,1487552580000,-0.3,+1.0,+0.1
2017-02-20 08:03:00,1487552580000,-0.2,+1.0,+0.0
2017-02-20 08:03:00,1487552580000,-0.5,+0.9,-0.2
2017-02-20 08:03:00,1487552580000,-0.4,+0.9,+0.2
2017-02-20 08:03:00,1487552580000,-0.4,+0.6,-0.1
2017-02-20 08:03:00,1487552580000,+0.3,+0.9,+0.0
2017-02-20 08:03:00,1487552580000,-0.7,+0.9,-0.2
2017-02-20 08:03:00,1487552580000,-0.5,-0.2,-0.8
2017-02-20 08:03:00,1487552580000,-0.5,-0.2,-0.8
2017-02-20 08:03:00,1487552580000,-0.5,-0.2,-0.8
2017-02-20 08:03:00,1487552580000,-0.1,-0.2,-1.0
2017-02-20 08:03:00,1487552580000,-0.3,-0.0,-0.9
2017-02-20 08:03:00,1487552580000,-0.3,-0.0,-0.9
2017-02-20 08:03:00,1487552580000,-0.3,-0.0,-0.9
2017-02-20 08:03:00,1487552580000,-0.4,-0.0,-0.9
2017-02-20 08:03:00,1487552580000,-0.5,+0.1,-0.6
2017-02-20 08:03:00,1487552580000,-0.8,+0.9,-0.3
2017-02-20 08:03:00,1487552580000,-0.4,+0.6,-0.3
2017-02-20 08:03:00,1487552580000,-0.3,+0.3,-0.5
2017-02-20 08:03:00,1487552580000,-0.5,+0.4,-0.7
2017-02-20 08:03:00,1487552580000,-0.3,-0.1,-0.9
2017-02-20 08:03:00,1487552580000,-0.5,-0.2,-0.8
2017-02-20 08:03:00,1487552580000,-0.5,-0.2,-0.8
2017-02-20 08:03:00,1487552580000,-0.5,-0.1,-0.8
2017-02-20 08:03:00,1487552580000,-0.5,-0.2,-0.8
2017-02-20 08:03:00,1487552580000,-0.5,-0.2,-0.8
2017-02-20 08:04:00,1487552640000,-0.5,-0.2,-0.8
2017-02-20 08:04:00,1487552640000,-0.5,-0.2,-0.8
2017-02-20 08:04:00,1487552640000,-0.5,-0.2,-0.8
2017-02-20 08:04:00,1487552640000,-0.5,-0.2,-0.8
2017-02-20 08:04:00,1487552640000,-0.5,-0.2,-0.8
2017-02-20 08:04:00,1487552640000,-0.5,-0.1,-0.8
2017-02-20 08:04:00,1487552640000,-0.5,-0.1,-0.8
2017-02-20 08:04:00,1487552640000,-0.5,-0.2,-0.8
2017-02-20 08:04:00,1487552640000,-0.5,-0.2,-0.8
2017-02-20 08:04:00,1487552640000,-0.4,-0.1,-0.8
2017-02-20 08:04:00,1487552640000,+0.0,+0.2,-0.9
2017-02-20 08:04:00,1487552640000,-0.2,+0.0,-0.9
2017-02-20 08:04:00,1487552640000,-0.3,+0.0,-0.9
2017-02-20 08:04:00,1487552640000,-0.3,+0.0,-0.9
2017-02-20 08:05:00,1487552700000,-0.3,-0.0,-0.9
2017-02-20 08:05:00,1487552700000,-0.3,-0.0,-0.9
2017-02-20 08:05:00,1487552700000,+0.2,+0.3,-1.1
2017-02-20 08:05:00,1487552700000,-0.5,+1.1,-0.1
2017-02-20 08:05:00,1487552700000,-0.2,+1.1,+0.1
2017-02-20 08:05:00,1487552700000,-0.2,+0.9,+0.2
2017-02-20 08:05:00,1487552700000,-0.2,+0.4,-0.5
2017-02-20 08:05:00,1487552700000,-0.0,+0.6,-0.1
2017-02-20 08:05:00,1487552700000,-0.2,+0.1,-0.8
2017-02-20 08:05:00,1487552700000,-0.3,+0.1,-0.8
2017-02-20 08:05:00,1487552700000,-0.3,+0.1,-0.8
2017-02-20 08:05:00,1487552700000,-0.3,+1.0,-0.1
2017-02-20 08:05:00,1487552700000,-0.1,+0.6,-0.5
2017-02-20 08:05:00,1487552700000,-0.4,+1.1,-0.1
2017-02-20 08:05:00,1487552700000,+0.0,+0.8,-0.0
2017-02-20 08:05:00,1487552700000,-0.4,+0.4,-1.0
2017-02-20 08:05:00,1487552700000,-0.4,+0.1,-0.4
2017-02-20 08:05:00,1487552700000,-0.7,-0.0,-1.0
2017-02-20 08:05:00,1487552700000,+0.1,-0.9,+0.0
2017-02-20 08:05:00,1487552700000,+1.1,-0.8,-0.2
2017-02-20 08:05:00,1487552700000,+0.8,+1.4,-0.8
2017-02-20 08:05:00,1487552700000,+0.2,+0.7,-0.6
2017-02-20 08:05:00,1487552700000,-0.4,+0.2,+0.8
2017-02-20 08:05:00,1487552700000,-0.6,+0.8,-0.3
2017-02-20 08:05:00,1487552700000,-0.7,+0.1,+0.2
2017-02-20 08:05:00,1487552700000,-0.8,-0.1,+0.6
2017-02-20 08:05:00,1487552700000,-0.2,+0.7,-1.0
2017-02-20 08:05:00,1487552700000,-1.3,-0.1,+1.0
2017-02-20 08:05:00,1487552700000,-0.6,-0.8,-0.1
2017-02-20 08:06:00,1487552760000,-0.3,-0.3,-0.8
2017-02-20 08:06:00,1487552760000,-0.2,-0.6,+0.8
2017-02-20 08:06:00,1487552760000,-0.2,-0.7,+0.8
2017-02-20 08:06:00,1487552760000,-0.2,-0.4,+0.4
2017-02-20 08:06:00,1487552760000,-0.0,-0.7,+0.7
2017-02-20 08:06:00,1487552760000,-0.3,-0.6,+0.8
2017-02-20 08:06:00,1487552760000,-0.2,-0.6,+0.9
2017-02-20 08:06:00,1487552760000,-0.4,-0.6,+0.8
2017-02-20 08:06:00,1487552760000,-0.7,-0.7,-0.2
2017-02-20 08:06:00,1487552760000,+0.1,-0.0,-1.0
2017-02-20 08:06:00,1487552760000,-0.0,+0.8,-0.4
2017-02-20 08:06:00,1487552760000,+0.2,+0.5,-0.8
2017-02-20 08:06:00,1487552760000,-0.4,+1.1,-0.0
2017-02-20 08:06:00,1487552760000,-0.5,+0.3,-0.4
2017-02-20 08:06:00,1487552760000,-0.2,-0.1,-0.9
2017-02-20 08:06:00,1487552760000,-0.9,+0.0,-0.2
2017-02-20 08:06:00,1487552760000,+0.0,+0.9,-0.2
2017-02-20 08:06:00,1487552760000,-1.0,+1.4,+0.0
2017-02-20 08:06:00,1487552760000,-0.3,+0.8,-0.2
2017-02-20 08:06:00,1487552760000,-0.8,+0.4,-0.0
2017-02-20 08:06:00,1487552760000,-0.8,+0.0,+0.6
2017-02-20 08:06:00,1487552760000,-0.8,-0.6,+0.1
2017-02-20 08:06:00,1487552760000,-0.4,+0.0,-0.9
2017-02-20 08:06:00,1487552760000,-0.3,+0.3,-1.4
2017-02-20 08:06:00,1487552760000,-1.1,-0.3,+0.3
2017-02-20 08:06:00,1487552760000,-0.7,-0.4,+0.3
2017-02-20 08:06:00,1487552760000,-0.3,-0.8,+0.7
2017-02-20 08:06:00,1487552760000,-0.8,-0.1,+0.6
2017-02-20 08:06:00,1487552760000,-0.8,-0.2,-0.3
2017-02-20 08:06:00,1487552760000,-1.2,+0.1,+0.2
2017-02-20 08:06:00,1487552760000,-0.2,+0.0,-0.5
2017-02-20 08:06:00,1487552760000,-0.6,+0.0,+0.7
2017-02-20 08:06:00,1487552760000,-0.5,-0.2,+0.5
2017-02-20 08:06:00,1487552760000,-0.6,+0.1,-0.4
2017-02-20 08:06:00,1487552760000,-0.8,-0.5,+0.8
2017-02-20 08:06:00,1487552760000,+0.8,-1.0,+0.5
2017-02-20 08:06:00,1487552760000,-0.9,+0.1,+0.0
2017-02-20 08:07:00,1487552820000,+0.2,-0.1,-0.7
2017-02-20 08:07:00,1487552820000,+0.6,-0.2,-1.0
2017-02-20 08:07:00,1487552820000,-0.7,+1.2,-0.2
2017-02-20 08:07:00,1487552820000,-0.5,+1.0,-0.3
2017-02-20 08:07:00,1487552820000,-0.3,+1.0,-0.1
2017-02-20 08:07:00,1487552820000,-0.9,-0.0,-0.3
2017-02-20 08:07:00,1487552820000,-0.9,+0.2,+0.2
2017-02-20 08:07:00,1487552820000,+0.4,+0.9,-0.1
2017-02-20 08:07:00,1487552820000,-1.1,-0.1,-0.9
2017-02-20 08:07:00,1487552820000,-0.1,-0.2,-0.7
2017-02-20 08:07:00,1487552820000,-0.1,-0.1,-0.9
2017-02-20 08:07:00,1487552820000,-0.2,+0.5,-0.4
2017-02-20 08:07:00,1487552820000,-0.4,+0.9,-0.1
2017-02-20 08:07:00,1487552820000,-0.4,+1.0,-0.1
2017-02-20 08:07:00,1487552820000,-0.2,+0.8,+0.0
2017-02-20 08:07:00,1487552820000,-0.3,+0.8,-0.3
2017-02-20 08:07:00,1487552820000,-0.2,+0.7,-0.3
2017-02-20 08:07:00,1487552820000,-0.3,+0.7,-0.3
2017-02-20 08:07:00,1487552820000,-0.4,+0.7,-0.4
2017-02-20 08:07:00,1487552820000,+0.2,+0.1,-0.8
2017-02-20 08:07:00,1487552820000,-0.1,+0.5,-0.8
2017-02-20 08:07:00,1487552820000,-0.2,+0.8,-0.2
2017-02-20 08:07:00,1487552820000,-0.3,+0.7,-0.2
2017-02-20 08:07:00,1487552820000,-0.7,+0.3,-1.0
2017-02-20 08:07:00,1487552820000,-0.8,-0.5,-0.1
2017-02-20 08:07:00,1487552820000,-0.3,+0.8,+0.0
2017-02-20 08:07:00,1487552820000,-0.4,+0.7,-0.2
2017-02-20 08:07:00,1487552820000,-0.3,+0.8,-0.0
2017-02-20 08:07:00,1487552820000,-0.5,+1.0,+0.1
2017-02-20 08:07:00,1487552820000,-0.3,+1.1,-0.2
2017-02-20 08:07:00,1487552820000,-0.2,+1.1,-0.2
2017-02-20 08:07:00,1487552820000,-0.3,+0.9,-0.0
2017-02-20 08:07:00,1487552820000,-0.3,+1.1,+0.1
2017-02-20 08:07:00,1487552820000,-0.3,+0.9,-0.0
2017-02-20 08:07:00,1487552820000,-0.2,+0.9,-0.0
2017-02-20 08:08:00,1487552880000,-0.4,+1.1,+0.0
2017-02-20 08:08:00,1487552880000,-0.5,+1.0,-0.2
2017-02-20 08:08:00,1487552880000,-0.2,+0.8,-0.0
2017-02-20 08:08:00,1487552880000,-0.4,+0.9,-0.0
2017-02-20 08:08:00,1487552880000,-0.1,+1.1,-0.2
2017-02-20 08:08:00,1487552880000,-0.4,+1.0,+0.1
2017-02-20 08:08:00,1487552880000,-0.2,+1.0,+0.0
2017-02-20 08:08:00,1487552880000,-0.2,+0.8,-0.2
2017-02-20 08:08:00,1487552880000,-0.2,+0.9,-0.2
2017-02-20 08:08:00,1487552880000,-0.1,+1.0,-0.0
2017-02-20 08:08:00,1487552880000,-0.2,+0.8,-0.0
2017-02-20 08:08:00,1487552880000,-0.4,+1.0,-0.2
2017-02-20 08:08:00,1487552880000,-0.4,+0.7,-0.1
2017-02-20 08:08:00,1487552880000,-0.5,+0.8,-0.1
2017-02-20 08:08:00,1487552880000,-0.4,+1.2,-0.0
2017-02-20 08:08:00,1487552880000,-0.3,+0.6,+0.0
2017-02-20 08:08:00,1487552880000,-0.2,+1.2,-0.1
2017-02-20 08:08:00,1487552880000,-0.2,+1.0,-0.4
2017-02-20 08:08:00,1487552880000,-0.2,+1.1,+0.0
2017-02-20 08:08:00,1487552880000,-0.2,+0.9,-0.2
2017-02-20 08:08:00,1487552880000,-0.3,+1.1,-0.2
2017-02-20 08:08:00,1487552880000,-0.2,+0.9,+0.1
2017-02-20 08:09:00,1487552940000,-0.2,+1.0,-0.0
2017-02-20 08:09:00,1487552940000,-0.5,+1.1,+0.0
2017-02-20 08:09:00,1487552940000,-0.2,+0.9,+0.0
2017-02-20 08:09:00,1487552940000,-0.2,+0.8,-0.0
2017-02-20 08:09:00,1487552940000,-0.2,+0.8,-0.0
2017-02-20 08:09:00,1487552940000,-0.1,+1.0,+0.0
2017-02-20 08:09:00,1487552940000,-0.2,+0.9,-0.1
2017-02-20 08:09:00,1487552940000,-0.2,+0.8,-0.0
2017-02-20 08:09:00,1487552940000,-0.3,+1.1,-0.2
2017-02-20 08:09:00,1487552940000,-0.3,+0.6,-0.0
2017-02-20 08:09:00,1487552940000,-0.4,+1.2,+0.1
2017-02-20 08:09:00,1487552940000,-0.1,+1.0,-0.2
2017-02-20 08:09:00,1487552940000,-0.3,+1.1,+0.0
2017-02-20 08:09:00,1487552940000,-0.4,+1.6,-0.1
2017-02-20 08:09:00,1487552940000,-0.2,+0.8,-0.1
2017-02-20 08:09:00,1487552940000,-0.2,+1.0,+0.0
2017-02-20 08:09:00,1487552940000,-0.3,+1.1,+0.0
2017-02-20 08:10:00,1487553000000,-0.3,+1.4,-0.0
2017-02-20 08:10:00,1487553000000,-0.2,+1.0,-0.1
2017-02-20 08:10:00,1487553000000,-0.3,+1.4,-0.0
2017-02-20 08:10:00,1487553000000,-0.2,+1.0,-0.3
2017-02-20 08:10:00,1487553000000,-0.3,-0.0,-0.8
2017-02-20 08:10:00,1487553000000,-0.3,+0.7,-0.3
2017-02-20 08:10:00,1487553000000,-0.7,-0.2,-0.7
2017-02-20 08:10:00,1487553000000,-1.3,-0.3,-0.2
2017-02-20 08:10:00,1487553000000,-0.3,+0.0,-0.6
2017-02-20 08:10:00,1487553000000,-0.3,+1.1,-0.2
2017-02-20 08:10:00,1487553000000,-0.2,+1.1,-0.1
2017-02-20 08:10:00,1487553000000,-0.3,+0.6,+0.0
2017-02-20 08:10:00,1487553000000,-0.1,+1.0,-0.2
2017-02-20 08:10:00,1487553000000,-0.4,+1.0,-0.0
2017-02-20 08:10:00,1487553000000,-0.3,+1.0,-0.0
2017-02-20 08:10:00,1487553000000,-0.2,+0.9,+0.3
2017-02-20 08:10:00,1487553000000,-0.2,+0.8,-0.1
2017-02-20 08:10:00,1487553000000,-0.1,+0.7,+0.0
2017-02-20 08:11:00,1487553060000,-0.1,+0.9,-0.1
2017-02-20 08:11:00,1487553060000,-0.1,+0.9,+0.0
2017-02-20 08:11:00,1487553060000,-0.2,+0.8,+0.1
2017-02-20 08:11:00,1487553060000,-0.2,+1.0,-0.1
2017-02-20 08:11:00,1487553060000,-0.2,+1.2,-0.0
2017-02-20 08:11:00,1487553060000,-0.3,+0.9,+0.0
2017-02-20 08:11:00,1487553060000,-0.2,+0.9,+0.0
2017-02-20 08:11:00,1487553060000,-0.2,+1.3,-0.2
2017-02-20 08:11:00,1487553060000,-0.2,+1.0,-0.3
2017-02-20 08:11:00,1487553060000,-0.2,+0.7,+0.0
2017-02-20 08:11:00,1487553060000,-0.2,+0.7,+0.1
2017-02-20 08:11:00,1487553060000,-0.4,+1.4,+0.0
2017-02-20 08:11:00,1487553060000,-0.2,+0.8,+0.0
2017-02-20 08:11:00,1487553060000,-0.3,+1.0,+0.1
2017-02-20 08:11:00,1487553060000,-0.3,+0.8,+0.1
2017-02-20 08:11:00,1487553060000,-0.2,+0.9,+0.1
2017-02-20 08:11:00,1487553060000,-0.2,+1.0,-0.0
2017-02-20 08:11:00,1487553060000,-0.2,+1.0,-0.0
2017-02-20 08:11:00,1487553060000,-0.2,+1.0,+0.0
2017-02-20 08:12:00,1487553120000,-0.3,+0.9,-0.2
2017-02-20 08:12:00,1487553120000,-0.2,+1.0,+0.0
2017-02-20 08:12:00,1487553120000,-0.3,+1.0,+0.2
2017-02-20 08:12:00,1487553120000,-0.6,+0.7,-0.3
2017-02-20 08:12:00,1487553120000,-0.7,+0.7,-0.0
2017-02-20 08:12:00,1487553120000,-0.5,+0.7,-0.6
2017-02-20 08:12:00,1487553120000,-0.6,+0.6,-0.4
2017-02-20 08:12:00,1487553120000,-0.8,+0.3,+0.2
2017-02-20 08:12:00,1487553120000,-0.3,+0.9,-0.4
2017-02-20 08:12:00,1487553120000,-1.0,+1.4,-0.2
2017-02-20 08:12:00,1487553120000,-0.8,+0.6,+0.1
2017-02-20 08:12:00,1487553120000,-0.9,-0.2,-0.1
2017-02-20 08:12:00,1487553120000,-1.2,+1.2,-0.2
2017-02-20 08:12:00,1487553120000,-0.8,+0.7,-0.2
2017-02-20 08:12:00,1487553120000,-1.0,-0.1,+0.0
2017-02-20 08:12:00,1487553120000,-1.0,-0.2,-0.1
2017-02-20 08:12:00,1487553120000,-0.2,+1.0,+0.0
2017-02-20 08:12:00,1487553120000,-0.7,+0.5,+0.0
2017-02-20 08:12:00,1487553120000,-0.9,-0.0,-0.2
2017-02-20 08:12:00,1487553120000,-0.6,+0.4,-0.7
2017-02-20 08:12:00,1487553120000,-0.6,+0.4,-0.7
2017-02-20 08:13:00,1487553180000,-0.8,+0.5,-0.2
2017-02-20 08:13:00,1487553180000,-0.6,+0.6,-0.0
2017-02-20 08:13:00,1487553180000,-0.4,+1.2,+0.2
2017-02-20 08:13:00,1487553180000,-0.5,+0.9,+0.2
2017-02-20 08:13:00,1487553180000,-0.2,+0.9,+0.0
2017-02-20 08:13:00,1487553180000,-0.6,+0.7,-0.0
2017-02-20 08:13:00,1487553180000,-0.3,+1.4,-0.2
2017-02-20 08:13:00,1487553180000,-0.6,-0.2,-0.7
2017-02-20 08:13:00,1487553180000,-0.6,-0.2,-0.7
2017-02-20 08:13:00,1487553180000,-0.6,-0.2,-0.7
2017-02-20 08:13:00,1487553180000,-0.6,-0.2,-0.7
2017-02-20 08:13:00,1487553180000,-0.8,-0.3,-0.7
2017-02-20 08:13:00,1487553180000,-0.6,+0.4,-0.6
2017-02-20 08:13:00,1487553180000,-0.0,-0.8,-0.4
2017-02-20 08:13:00,1487553180000,-1.0,+0.3,-0.3
2017-02-20 08:13:00,1487553180000,-0.7,+0.1,-0.5
2017-02-20 08:13:00,1487553180000,-0.3,+0.9,-0.0
2017-02-20 08:14:00,1487553240000,-1.0,-0.4,-0.2
2017-02-20 08:14:00,1487553240000,-1.0,-0.4,-0.2
2017-02-20 08:17:00,1487553420000,-0.4,-0.2,-0.8
2017-02-20 08:17:00,1487553420000,-0.5,-0.2,-0.8
2017-02-20 08:17:00,1487553420000,-0.6,-0.2,-0.8
2017-02-20 08:17:00,1487553420000,-0.7,-0.2,-0.6
2017-02-20 08:17:00,1487553420000,-0.7,-0.2,-0.6
2017-02-20 08:17:00,1487553420000,-0.6,-0.2,-0.7
2017-02-20 08:17:00,1487553420000,-0.7,-0.2,-0.7
2017-02-20 08:17:00,1487553420000,-0.6,-0.2,-0.6
2017-02-20 08:18:00,1487553480000,-0.7,-0.8,-0.7
2017-02-20 08:18:00,1487553480000,-0.7,-0.1,-0.7
2017-02-20 08:18:00,1487553480000,-0.7,-0.1,-0.7
2017-02-20 08:18:00,1487553480000,-0.7,-0.1,-0.7
2017-02-20 08:18:00,1487553480000,-0.7,-0.1,-0.6
2017-02-20 08:18:00,1487553480000,-0.7,-0.1,-0.6
2017-02-20 08:18:00,1487553480000,-0.7,-0.1,-0.6
2017-02-20 08:18:00,1487553480000,-0.7,-0.2,-0.6
2017-02-20 08:18:00,1487553480000,-0.7,-0.2,-0.6
2017-02-20 08:18:00,1487553480000,-0.7,-0.2,-0.6
2017-02-20 08:18:00,1487553480000,-0.7,-0.2,-0.6
2017-02-20 08:18:00,1487553480000,-0.6,-0.1,-0.7
2017-02-20 08:18:00,1487553480000,-0.7,-0.2,-0.6
2017-02-20 08:18:00,1487553480000,-0.7,-0.2,-0.6
2017-02-20 08:18:00,1487553480000,-0.6,-0.5,-0.5
2017-02-20 08:19:00,1487553540000,-0.4,-0.6,-0.7
2017-02-20 08:19:00,1487553540000,-0.3,-0.6,-0.7
2017-02-20 08:20:00,1487553600000,-0.3,-0.6,-0.7
